"P","L","Ecoef","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Leader_inv","Leader_return","Follower_return","No_Ldr_Return"
3,1,0.1,0.5,2,10,100,0,0,0,5.5,8,8
7,1,0.1,0.5,2,10,100,0,0,0,9.5,12,12
12,1,0.1,0.5,2,10,100,0,0,0,14.5,17,17
15,1,0.1,0.5,2,10,100,0,0,0,17.5,20,20
0,3,0.1,0.5,2,10,100,0.000471145838416934,0,0.975029890972875,5.42508967291863,7.92466516538855,5
1,3,0.1,0.5,2,10,100,0,0,0,3.5,6,6
3,3,0.1,0.5,2,10,100,0,0,0,5.5,8,8
7,3,0.1,0.5,2,10,100,0,0,0,9.5,12,12
12,3,0.1,0.5,2,10,100,0,0,0,14.5,17,17
15,3,0.1,0.5,2,10,100,0,0,0,17.5,20,20
0,7,0.1,0.5,2,10,100,0.0358192883869062,0,0.782079416820423,7.97455591774296,10.4395148987389,5
1,7,0.1,0.5,2,10,100,0.022590771381788,0,0.810875391740868,8.36525235044521,11.6546878053783,6
3,7,0.1,0.5,2,10,100,0.00303795708132632,0.00115738508141397,0.914832286164729,9.15932914465892,14.4009562715976,8
7,7,0.1,0.5,2,10,100,0,0,0,9.5,12,12
12,7,0.1,0.5,2,10,100,0,0,0,14.5,17,17
15,7,0.1,0.5,2,10,100,0,0,0,17.5,20,20
0,12,0.1,0.5,2,10,100,0.0740040078868364,0,0.709616026716264,11.0153923205952,13.436653773152,5
1,12,0.1,0.5,2,10,100,0.0616745043101616,0,0.719340924255893,11.4127501668148,14.5681876619116,6
3,12,0.1,0.5,2,10,100,0.0390476065633735,0.00233219654856576,0.746633736192779,12.219703625735,16.9208922321264,8
7,12,0.1,0.5,2,10,100,0.00465345969947204,0,0.876669249684271,13.8833462484214,22.5157963077193,12
12,12,0.1,0.5,2,10,100,0,0,0,14.5,17,17
15,12,0.1,0.5,2,10,100,0,0,0,17.5,20,20
0,15,0.1,0.5,2,10,100,0.0912948861550031,0,0.68683729008442,12.8025593512663,15.2018488801219,5
1,15,0.1,0.5,2,10,100,0.0797765590763975,0,0.692852501944727,13.1999350272262,16.3068649713357,6
3,15,0.1,0.5,2,10,100,0.0582954574045416,0,0.709033044052695,14.0083965286323,18.575536889174,8
7,15,0.1,0.5,2,10,100,0.021746024352982,0,0.771083234826844,15.6686658786147,23.545650625652,12
12,15,0.1,0.5,2,10,100,0,0,0,14.5,17,17
15,15,0.1,0.5,2,10,100,0,0,0,17.5,20,20
0,1,0.4,0.5,2,10,100,0,0,0,2.5,5,5
1,1,0.4,0.5,2,10,100,0,0,0,3.5,6,6
3,1,0.4,0.5,2,10,100,0,0,0,5.5,8,8
7,1,0.4,0.5,2,10,100,0,0,0,9.5,12,12
12,1,0.4,0.5,2,10,100,0,0,0,14.5,17,17
15,1,0.4,0.5,2,10,100,0,0,0,17.5,20,20
0,3,0.4,0.5,2,10,100,0.000471145838416934,0,0.975029890972875,5.42508967291863,7.92466516538855,5
1,3,0.4,0.5,2,10,100,3.66384148386834e-06,2.51302307809645,1,6.25390692342893,8.74869439470423,6
3,3,0.4,0.5,2,10,100,0.0184026177068629,9.77193034905945,0.58080014127708,8.43157910471783,8.74791118389999,8
7,3,0.4,0.5,2,10,100,0.00449268771599796,17.6857519134434,0.593524628237524,12.4316270610829,12.0079118662691,12
12,3,0.4,0.5,2,10,100,0,0,0,14.5,17,17
15,3,0.4,0.5,2,10,100,0,0,0,17.5,20,20
0,7,0.4,0.5,2,10,100,0.0358192883869062,0,0.782079416820423,7.97455591774296,10.4395148987389,5
1,7,0.4,0.5,2,10,100,0.0225964994078904,0.00174525371276682,0.810926618263656,8.36608328569577,11.6548661451917,6
3,7,0.4,0.5,2,10,100,0.00303799190452317,6.66874810957126e-05,0.914831280333996,9.15934512758031,14.4010582687466,8
7,7,0.4,0.5,2,10,100,0.0470336880319866,12.6318352943821,0.452592660317254,13.2895505883146,13.8577777955211,12
12,7,0.4,0.5,2,10,100,0.108649267287745,27.43921746251,0.490966065930333,20.2769349091013,17.5687170140662,17
15,7,0.4,0.5,2,10,100,0.0423064164375777,26.1113971925792,0.391856763934521,22.1985650462976,20.0898597256032,20
0,12,0.4,0.5,2,10,100,0.0740040078868364,0,0.709616026716264,11.0153923205952,13.436653773152,5
1,12,0.4,0.5,2,10,100,0.0616745043101616,0,0.719340924255893,11.4127501668148,14.5681876619116,6
3,12,0.4,0.5,2,10,100,0.0390474444620512,0.000178825829596474,0.746632538008421,12.2197464898247,16.9210933648135,8
7,12,0.4,0.5,2,10,100,0.00465345969947204,0,0.876669249684271,13.8833462484214,22.5157963077193,12
12,12,0.4,0.5,2,10,100,0.0703963947942364,16.271233922571,0.395428071612777,19.3813701767713,20.0436874691446,17
15,12,0.4,0.5,2,10,100,0.126942854346786,26.1809174783026,0.403897359307524,24.1425831655682,22.0784206768824,20
0,15,0.4,0.5,2,10,100,0.0912948861550031,0,0.68683729008442,12.8025593512663,15.2018488801219,5
1,15,0.4,0.5,2,10,100,0.0797765590763975,0,0.692852501944727,13.1999350272262,16.3068649713357,6
3,15,0.4,0.5,2,10,100,0.0582954574045416,0,0.709033044052695,14.0083965286323,18.575536889174,8
7,15,0.4,0.5,2,10,100,0.021746024352982,0,0.771083234826844,15.6686658786147,23.545650625652,12
12,15,0.4,0.5,2,10,100,3.66384148386834e-06,2.8378888746977,1,18.3513666624093,31.7162078150441,17
15,15,0.4,0.5,2,10,100,0.0820236496337066,18.5373023889517,0.375245552160609,23.0611907166855,23.6861928967485,20
0,1,0.9,0.5,2,10,100,0,0,0,2.5,5,5
1,1,0.9,0.5,2,10,100,0,0,0,3.5,6,6
3,1,0.9,0.5,2,10,100,0,0,0,5.5,8,8
7,1,0.9,0.5,2,10,100,0,0,0,9.5,12,12
12,1,0.9,0.5,2,10,100,0,0,0,14.5,17,17
15,1,0.9,0.5,2,10,100,0,0,0,17.5,20,20
0,3,0.9,0.5,2,10,100,0.000471145838416934,0,0.975029890972875,5.42508967291863,7.92466516538855,5
1,3,0.9,0.5,2,10,100,3.66384148386834e-06,0.960208446680658,1,6.26816675734453,8.90397585784581,6
3,3,0.9,0.5,2,10,100,0.0390867166179227,4.07383588890456,0.478780257089217,8.75906871112364,8.99043585717893,8
7,3,0.9,0.5,2,10,100,0.115437140690472,8.87053990683618,0.475425125674268,14.6947314227719,12.405573432265,12
12,3,0.9,0.5,2,10,100,0.0369065487549458,9.45111046166256,0.341975372582519,18.9831100160874,17.0446212942017,17
15,3,0.9,0.5,2,10,100,0,0,0,17.5,20,20
0,7,0.9,0.5,2,10,100,0.0358192883869062,0,0.782079416820423,7.97455591774296,10.4395148987389,5
1,7,0.9,0.5,2,10,100,0.0225970534119299,0.000728100905162064,0.810923201284541,8.36612168843137,11.6549433883372,6
3,7,0.9,0.5,2,10,100,0.00303813039448265,5.16519130318765e-05,0.914829050199019,9.1593575223265,14.4010440349078,8
7,7,0.9,0.5,2,10,100,0.0843117793521752,5.82340802994509,0.414439481578039,14.1587264239561,14.2270623934923,12
12,7,0.9,0.5,2,10,100,0.192955868010622,12.1522245320461,0.407371950719838,22.1849198720377,18.3801731883396,17
15,7,0.9,0.5,2,10,100,0.220887463558966,15.0689503488077,0.405815925508866,26.3086328749753,21.0278352537967,20
0,12,0.9,0.5,2,10,100,0.0740040078868364,0,0.709616026716264,11.0153923205952,13.436653773152,5
1,12,0.9,0.5,2,10,100,0.0616745043101616,0,0.719340924255893,11.4127501668148,14.5681876619116,6
3,12,0.9,0.5,2,10,100,0.039047408482824,6.83053888394562e-05,0.74663257118409,12.2197477849679,16.9211048535475,8
7,12,0.9,0.5,2,10,100,0.00465345969947204,0,0.876669249684271,13.8833462484214,22.5157963077193,12
12,12,0.9,0.5,2,10,100,0.120239622302038,8.01051040814139,0.378148668823352,20.9084083265131,20.5962234448611,17
15,12,0.9,0.5,2,10,100,0.203250983423049,12.5546912764688,0.376132045893997,26.4153568834931,22.9838730942252,20
0,15,0.9,0.5,2,10,100,0.0912948861550031,0,0.68683729008442,12.8025593512663,15.2018488801219,5
1,15,0.9,0.5,2,10,100,0.0797765590763975,0,0.692852501944727,13.1999350272262,16.3068649713357,6
3,15,0.9,0.5,2,10,100,0.0582954574045416,0,0.709033044052695,14.0083965286323,18.575536889174,8
7,15,0.9,0.5,2,10,100,0.021746024352982,0,0.771083234826844,15.6686658786147,23.545650625652,12
12,15,0.9,0.5,2,10,100,3.66384148386834e-06,1.0843086551616,1,18.3674469241293,31.8915658369977,17
15,15,0.9,0.5,2,10,100,0.137040065182745,9.31804224230071,0.363525648831683,24.9544337938406,24.3557761365305,20
0,1,1,0.5,2,10,100,0,0,0,2.5,5,5
1,1,1,0.5,2,10,100,0,0,0,3.5,6,6
3,1,1,0.5,2,10,100,0,0,0,5.5,8,8
7,1,1,0.5,2,10,100,0,0,0,9.5,12,12
12,1,1,0.5,2,10,100,0,0,0,14.5,17,17
15,1,1,0.5,2,10,100,0,0,0,17.5,20,20
0,3,1,0.5,2,10,100,0.000471145838416934,0,0.975029890972875,5.42508967291863,7.92466516538855,5
1,3,1,0.5,2,10,100,3.66384148386834e-06,0.854630206031193,1,6.26916718542807,8.91453368191075,6
3,3,1,0.5,2,10,100,0.0425442475977664,3.68334282483051,0.473208617776335,8.81500854234745,9.00903500420567,8
7,3,1,0.5,2,10,100,0.122657330310804,7.95207872793876,0.461653570968016,14.8102565712728,12.4457506322244,12
12,3,1,0.5,2,10,100,0.0643645799337553,9.42709492295876,0.363573567942204,19.712223319183,17.0809301905502,17
15,3,1,0.5,2,10,100,0.00552485062979959,6.73303625891441,0.228254087039868,20.8206835885446,20.0064205863273,20
0,7,1,0.5,2,10,100,0.0358192883869062,0,0.782079416820423,7.97455591774296,10.4395148987389,5
1,7,1,0.5,2,10,100,0.022596651006167,0.000623110534221741,0.810924874733059,8.36611004787915,11.654966003395,6
3,7,1,0.5,2,10,100,0.003038114243865,4.33020988568666e-05,0.914829306129036,9.15935619640512,14.401046676146,8
7,7,1,0.5,2,10,100,0.0863633360739614,5.23287753922086,0.411175382916044,14.2095897852988,14.2606346643289,12
12,7,1,0.5,2,10,100,0.19836140800743,10.9065301422552,0.400489529494824,22.3134294805556,18.4471433568807,17
15,7,1,0.5,2,10,100,0.230604994524574,13.5747206698173,0.398681062415823,26.527800103509,21.1093956723565,20
0,12,1,0.5,2,10,100,0.0740040078868364,0,0.709616026716264,11.0153923205952,13.436653773152,5
1,12,1,0.5,2,10,100,0.0616745043101616,0,0.719340924255893,11.4127501668148,14.5681876619116,6
3,12,1,0.5,2,10,100,0.0390475160198503,6.83053888394562e-05,0.746632203117716,12.2197513029094,16.921100321435,8
7,12,1,0.5,2,10,100,0.00465345969947204,0,0.876669249684271,13.8833462484214,22.5157963077193,12
12,12,1,0.5,2,10,100,0.117718072714506,7.0499310356913,0.373692020801616,20.8449379321222,20.6424169566637,17
15,12,1,0.5,2,10,100,0.212886378424018,11.4674843276225,0.374826841266279,26.6962553710614,23.0597197102635,20
0,15,1,0.5,2,10,100,0.0912948861550031,0,0.68683729008442,12.8025593512663,15.2018488801219,5
1,15,1,0.5,2,10,100,0.0797765590763975,0,0.692852501944727,13.1999350272262,16.3068649713357,6
3,15,1,0.5,2,10,100,0.0582954574045416,0,0.709033044052695,14.0083965286323,18.575536889174,8
7,15,1,0.5,2,10,100,0.021746024352982,0,0.771083234826844,15.6686658786147,23.545650625652,12
12,15,1,0.5,2,10,100,3.66384148386834e-06,0.965000688120914,1,18.3685006193088,31.9034966337018,17
15,15,1,0.5,2,10,100,0.141656708794425,8.46257715409619,0.362106247950794,25.1163194386866,24.4130060193624,20
0,1,0,1,2,10,100,0,0,0,2,5,5
1,1,0,1,2,10,100,0,0,0,3,6,6
3,1,0,1,2,10,100,0,0,0,5,8,8
7,1,0,1,2,10,100,0,0,0,9,12,12
12,1,0,1,2,10,100,0,0,0,14,17,17
15,1,0,1,2,10,100,0,0,0,17,20,20
0,3,0,1,2,10,100,0,0,0,2,5,5
1,3,0,1,2,10,100,0,0,0,3,6,6
3,3,0,1,2,10,100,0,0,0,5,8,8
7,3,0,1,2,10,100,0,0,0,9,12,12
12,3,0,1,2,10,100,0,0,0,14,17,17
15,3,0,1,2,10,100,0,0,0,17,20,20
0,7,0,1,2,10,100,0.02642167337665,0.00194099378863932,0.813202384249316,7.69222259036635,10.6669242420678,5
1,7,0,1,2,10,100,0.0149749118668248,0,0.846956360885783,8.0817381653147,11.9147320445831,6
3,7,0,1,2,10,100,0.000546698651186206,0,0.96693481778933,8.86773927115732,14.768051054437,8
7,7,0,1,2,10,100,0,0,0,9,12,12
12,7,0,1,2,10,100,0,0,0,14,17,17
15,7,0,1,2,10,100,0,0,0,17,20,20
0,12,0,1,2,10,100,0.0637194788727371,0,0.72993984057166,10.7592780868599,13.6929620863983,5
1,12,0,1,2,10,100,0.0521541075533269,0.00111517002949641,0.741576900180751,11.1572343849853,14.8458886546242,6
3,12,0,1,2,10,100,0.0312329464978532,0,0.77369199570509,11.9632279613458,17.254067087861,8
7,12,0,1,2,10,100,0.00189971991711121,0,0.923035239529534,13.6151761976477,23.0747053766559,12
12,12,0,1,2,10,100,0,0,0,14,17,17
15,12,0,1,2,10,100,0,0,0,17,20,20
0,15,0,1,2,10,100,0.0811037455569437,0,0.703976922369027,12.5596538355354,15.4720581079902,5
1,15,0,1,2,10,100,0.0701797970668399,0,0.71129453600381,12.9581235040533,16.5953550776474,6
3,15,0,1,2,10,100,0.0499309646186215,0,0.73056628049481,13.7667953659377,18.9080763266082,8
7,15,0,1,2,10,100,0.0162960484847753,0,0.802756672100548,15.4220533768044,24.0261088133022,12
12,15,0,1,2,10,100,0,0,0,14,17,17
15,15,0,1,2,10,100,0,0,0,17,20,20
0,1,0.1,1,2,10,100,0,0,0,2,5,5
1,1,0.1,1,2,10,100,0,0,0,3,6,6
3,1,0.1,1,2,10,100,0,0,0,5,8,8
7,1,0.1,1,2,10,100,0,0,0,9,12,12
12,1,0.1,1,2,10,100,0,0,0,14,17,17
15,1,0.1,1,2,10,100,0,0,0,17,20,20
0,3,0.1,1,2,10,100,0,0,0,2,5,5
1,3,0.1,1,2,10,100,0,0,0,3,6,6
3,3,0.1,1,2,10,100,0,0,0,5,8,8
7,3,0.1,1,2,10,100,0,0,0,9,12,12
12,3,0.1,1,2,10,100,0,0,0,14,17,17
15,3,0.1,1,2,10,100,0,0,0,17,20,20
0,7,0.1,1,2,10,100,0.02642026543606,0,0.813169802070748,7.69218861449524,10.6668916962454,5
1,7,0.1,1,2,10,100,0.0149749118668248,0,0.846956360885783,8.0817381653147,11.9147320445831,6
3,7,0.1,1,2,10,100,0.000546698651186206,0,0.96693481778933,8.86773927115732,14.768051054437,8
7,7,0.1,1,2,10,100,0,0,0,9,12,12
12,7,0.1,1,2,10,100,0,0,0,14,17,17
15,7,0.1,1,2,10,100,0,0,0,17,20,20
0,12,0.1,1,2,10,100,0.0637194788727371,0,0.72993984057166,10.7592780868599,13.6929620863983,5
1,12,0.1,1,2,10,100,0.0521589156177449,0,0.741550750337736,11.1570582537151,14.8456809320573,6
3,12,0.1,1,2,10,100,0.0312329464978532,0,0.77369199570509,11.9632279613458,17.254067087861,8
7,12,0.1,1,2,10,100,0.00189971991711121,0,0.923035239529534,13.6151761976477,23.0747053766559,12
12,12,0.1,1,2,10,100,0,0,0,14,17,17
15,12,0.1,1,2,10,100,0,0,0,17,20,20
0,15,0.1,1,2,10,100,0.0811037455569437,0,0.703976922369027,12.5596538355354,15.4720581079902,5
1,15,0.1,1,2,10,100,0.0701797970668399,0,0.71129453600381,12.9581235040533,16.5953550776474,6
3,15,0.1,1,2,10,100,0.0499309646186215,0,0.73056628049481,13.7667953659377,18.9080763266082,8
7,15,0.1,1,2,10,100,0.0162960484847753,0,0.802756672100548,15.4220533768044,24.0261088133022,12
12,15,0.1,1,2,10,100,0,0,0,14,17,17
15,15,0.1,1,2,10,100,0,0,0,17,20,20
0,1,0.4,1,2,10,100,0,0,0,2,5,5
1,1,0.4,1,2,10,100,0,0,0,3,6,6
3,1,0.4,1,2,10,100,0,0,0,5,8,8
7,1,0.4,1,2,10,100,0,0,0,9,12,12
12,1,0.4,1,2,10,100,0,0,0,14,17,17
15,1,0.4,1,2,10,100,0,0,0,17,20,20
0,3,0.4,1,2,10,100,3.66384148386834e-06,0.895654347486708,1,5.26869630424601,7.9104312677652,5
1,3,0.4,1,2,10,100,3.66384148386834e-06,4.13024663077693,1,6.23907398923308,8.58697203943618,6
3,3,0.4,1,2,10,100,0.0174185675963436,11.4224786139084,0.618441682232631,8.42674358417253,8.69674334547391,8
7,3,0.4,1,2,10,100,0.00445168557129333,20.6736043393685,0.693101917117103,12.4296736333421,12.0078961819506,12
12,3,0.4,1,2,10,100,0,0,0,14,17,17
15,3,0.4,1,2,10,100,0,0,0,17,20,20
0,7,0.4,1,2,10,100,0.02642026543606,0,0.813169802070748,7.69218861449524,10.6668916962454,5
1,7,0.4,1,2,10,100,0.0149749118668248,0,0.846956360885783,8.0817381653147,11.9147320445831,6
3,7,0.4,1,2,10,100,0.000546698651186206,0,0.96693481778933,8.86773927115732,14.768051054437,8
7,7,0.4,1,2,10,100,0.0461521438347508,14.2705457349274,0.469960495574347,13.2811637204782,13.8164569990836,12
12,7,0.4,1,2,10,100,0.101924558750665,29.0178890232017,0.510666962661416,20.1520318936534,17.557989256179,17
15,7,0.4,1,2,10,100,0.0424778904330739,28.8330447560697,0.430801660994386,22.2035001388658,20.0901227801573,20
0,12,0.4,1,2,10,100,0.0637194788727371,0,0.72993984057166,10.7592780868599,13.6929620863983,5
1,12,0.4,1,2,10,100,0.0521660050211652,0.000630665913427232,0.741561203437671,11.1573624375884,14.845735279149,6
3,12,0.4,1,2,10,100,0.0312329464978532,0,0.77369199570509,11.9632279613458,17.254067087861,8
7,12,0.4,1,2,10,100,0.00189971991711121,0,0.923035239529534,13.6151761976477,23.0747053766559,12
12,12,0.4,1,2,10,100,0.0723105317731639,18.1478222585655,0.407978768133006,19.4443466775697,20.0043031666299,17
15,12,0.4,1,2,10,100,0.125494569851594,27.9047400862215,0.416177703884278,24.1228889142136,22.0555249166611,20
0,15,0.4,1,2,10,100,0.0811037455569437,0,0.703976922369027,12.5596538355354,15.4720581079902,5
1,15,0.4,1,2,10,100,0.0701797970668399,0,0.71129453600381,12.9581235040533,16.5953550776474,6
3,15,0.4,1,2,10,100,0.0499309646186215,0,0.73056628049481,13.7667953659377,18.9080763266082,8
7,15,0.4,1,2,10,100,0.0162941450466733,0.000619103302039039,0.802805341952027,15.4226284666068,24.0267787986886,12
12,15,0.4,1,2,10,100,3.66384148386834e-06,4.45511198105033,1,18.3365335943151,31.5544855044088,17
15,15,0.4,1,2,10,100,0.0799630846676579,20.0208230732445,0.382763900788631,23.0062469219733,23.6532189803657,20
0,1,0.9,1,2,10,100,0,0,0,2,5,5
1,1,0.9,1,2,10,100,0,0,0,3,6,6
3,1,0.9,1,2,10,100,0,0,0,5,8,8
7,1,0.9,1,2,10,100,0,0,0,9,12,12
12,1,0.9,1,2,10,100,0,0,0,14,17,17
15,1,0.9,1,2,10,100,0,0,0,17,20,20
0,3,0.9,1,2,10,100,3.66384148386834e-06,0.342237056227206,1,5.27378964498177,7.96577299689115,5
1,3,0.9,1,2,10,100,3.66384148386834e-06,1.57809540703027,1,6.26247632562422,8.84218716181084,6
3,3,0.9,1,2,10,100,0.0370346858605725,4.66475173684816,0.491104722166191,8.73180138947853,8.97050900862603,8
7,3,0.9,1,2,10,100,0.110373362472436,9.49144015943026,0.491805250750472,14.6259311245423,12.3997483004007,12
12,3,0.9,1,2,10,100,0.0379617105232858,10.5214765170907,0.378109414104538,19.0141964867317,17.0448629973388,17
15,3,0.9,1,2,10,100,0,0,0,17,20,20
0,7,0.9,1,2,10,100,0.02642026543606,0,0.813169802070748,7.69218861449524,10.6668916962454,5
1,7,0.9,1,2,10,100,0.0149749118668248,0,0.846956360885783,8.0817381653147,11.9147320445831,6
3,7,0.9,1,2,10,100,0.000546698651186206,0,0.96693481778933,8.86773927115732,14.768051054437,8
7,7,0.9,1,2,10,100,0.0836094886950203,6.4385881222922,0.420604482780276,14.1508704978338,14.2095960151101,12
12,7,0.9,1,2,10,100,0.190077120236741,12.7616802780572,0.414076598553471,22.1389612296784,18.3711351293204,17
15,7,0.9,1,2,10,100,0.217733821301584,15.7041309879205,0.413319478418134,26.2567489629914,21.0225928969922,20
0,12,0.9,1,2,10,100,0.0637194788727371,0,0.72993984057166,10.7592780868599,13.6929620863983,5
1,12,0.9,1,2,10,100,0.0521663256265699,0.000277419787848468,0.741560175574173,11.1573838671462,14.8457579065453,6
3,12,0.9,1,2,10,100,0.0312329464978532,0,0.77369199570509,11.9632279613458,17.254067087861,8
7,12,0.9,1,2,10,100,0.00189971991711121,0,0.923035239529534,13.6151761976477,23.0747053766559,12
12,12,0.9,1,2,10,100,0.121716690391507,8.70030828267102,0.382965274317936,20.9602466261368,20.5829121646619,17
15,12,0.9,1,2,10,100,0.206308093509876,13.3179980658613,0.381933097165125,26.5085991611937,22.9717283570846,20
0,15,0.9,1,2,10,100,0.0811037455569437,0,0.703976922369027,12.5596538355354,15.4720581079902,5
1,15,0.9,1,2,10,100,0.0701797970668399,0,0.71129453600381,12.9581235040533,16.5953550776474,6
3,15,0.9,1,2,10,100,0.0499309646186215,0,0.73056628049481,13.7667953659377,18.9080763266082,8
7,15,0.9,1,2,10,100,0.0162941104778263,0.000236916174531619,0.802805364988836,15.4226324528503,24.0268173965144,12
12,15,0.9,1,2,10,100,3.66384148386834e-06,1.70223783056314,1,18.3617902644505,31.8297729194576,17
15,15,0.9,1,2,10,100,0.135568021983046,9.88956325748677,0.36598101058584,24.9116506059894,24.3376755763546,20
0,1,1,1,2,10,100,0,0,0,2,5,5
1,1,1,1,2,10,100,0,0,0,3,6,6
3,1,1,1,2,10,100,0,0,0,5,8,8
7,1,1,1,2,10,100,0,0,0,9,12,12
12,1,1,1,2,10,100,0,0,0,14,17,17
15,1,1,1,2,10,100,0,0,0,17,20,20
0,3,1,1,2,10,100,3.66384148386834e-06,0.304583550319305,1,5.27412519528737,7.96953834748194,5
1,3,1,1,2,10,100,3.66384148386834e-06,1.40452549797616,1,6.26407294817855,8.85954415271626,6
3,3,1,1,2,10,100,0.0413483361023655,4.22518601928361,0.484896551515114,8.80266741735525,8.99121256308187,8
7,3,1,1,2,10,100,0.118941136865997,8.52468307071426,0.477038309281757,14.7640615265158,12.4400023161033,12
12,3,1,1,2,10,100,0.062780993025419,10.1859405656567,0.388171589100502,19.6738022071865,17.080714263306,17
15,3,1,1,2,10,100,0.00688258569912339,7.94961811635465,0.269422751642763,20.921583285006,20.0070101043624,20
0,7,1,1,2,10,100,0.02642026543606,0,0.813169802070748,7.69218861449524,10.6668916962454,5
1,7,1,1,2,10,100,0.0149749118668248,0,0.846956360885783,8.0817381653147,11.9147320445831,6
3,7,1,1,2,10,100,0.000546698651186206,0,0.96693481778933,8.86773927115732,14.768051054437,8
7,7,1,1,2,10,100,0.0868226108362466,5.80767105748346,0.416982276197606,14.2269039517351,14.2432117095036,12
12,7,1,1,2,10,100,0.19796983414739,11.5114551402141,0.407916343137946,22.3207279105029,18.4393245970687,17
15,7,1,1,2,10,100,0.228939709628618,14.1713096338131,0.406050680025262,26.5057732302297,21.1044156259829,20
0,12,1,1,2,10,100,0.0637194788727371,0,0.72993984057166,10.7592780868599,13.6929620863983,5
1,12,1,1,2,10,100,0.0521661056450732,0.00023324363315229,0.741560667267386,11.1573772592111,14.8457684734497,6
3,12,1,1,2,10,100,0.0312329464978532,0,0.77369199570509,11.9632279613458,17.254067087861,8
7,12,1,1,2,10,100,0.00189971991711121,0,0.923035239529534,13.6151761976477,23.0747053766559,12
12,12,1,1,2,10,100,0.12438416314685,7.829847889012,0.380128780814165,21.0468631001108,20.6320481072288,17
15,12,1,1,2,10,100,0.205446747841425,11.818018658235,0.375770952134054,26.5089039360094,23.0493127838719,20
0,15,1,1,2,10,100,0.0811037455569437,0,0.703976922369027,12.5596538355354,15.4720581079902,5
1,15,1,1,2,10,100,0.0701797970668399,0,0.71129453600381,12.9581235040533,16.5953550776474,6
3,15,1,1,2,10,100,0.0499309646186215,0,0.73056628049481,13.7667953659377,18.9080763266082,8
7,15,1,1,2,10,100,0.0162941965381416,0.000221698524539381,0.802804833383992,15.422638195744,24.0268108606558,12
12,15,1,1,2,10,100,3.66384148386834e-06,1.51496428545472,1,18.3634678569092,31.8485002739684,17
15,15,1,1,2,10,100,0.148024729949911,9.24536575208039,0.366963543462426,25.3208291768724,24.3977484460973,20
0,1,0,2,2,10,100,0,0,0,1,5,5
1,1,0,2,2,10,100,0,0,0,2,6,6
3,1,0,2,2,10,100,0,0,0,4,8,8
7,1,0,2,2,10,100,0,0,0,8,12,12
12,1,0,2,2,10,100,0,0,0,13,17,17
15,1,0,2,2,10,100,0,0,0,16,20,20
0,3,0,2,2,10,100,0,0,0,1,5,5
1,3,0,2,2,10,100,0,0,0,2,6,6
3,3,0,2,2,10,100,0,0,0,4,8,8
7,3,0,2,2,10,100,0,0,0,8,12,12
12,3,0,2,2,10,100,0,0,0,13,17,17
15,3,0,2,2,10,100,0,0,0,16,20,20
0,7,0,2,2,10,100,0.0125347231781978,0,0.872766363646841,7.10936454552789,11.0977438806203,5
1,7,0,2,2,10,100,0.00482467235616902,0,0.915505657043331,7.49303394225998,12.4041473242737,6
3,7,0,2,2,10,100,0,0,0,4,8,8
7,7,0,2,2,10,100,0,0,0,8,12,12
12,7,0,2,2,10,100,0,0,0,13,17,17
15,7,0,2,2,10,100,0,0,0,16,20,20
0,12,0,2,2,10,100,0.0463538356604546,0,0.768856548571564,10.2262785828588,14.1798438316541,5
1,12,0,2,2,10,100,0.0363473136251775,0,0.783925511308762,10.6231806243964,15.3715059470671,6
3,12,0,2,2,10,100,0.0188707655967658,0,0.824867015043428,11.4238031353909,17.8806486439535,8
7,12,0,2,2,10,100,0,0,0,8,12,12
12,12,0,2,2,10,100,0,0,0,13,17,17
15,12,0,2,2,10,100,0,0,0,16,20,20
0,15,0,2,2,10,100,0.0634941424926038,0,0.736643304745243,12.0496495711786,15.9836003479859,5
1,15,0,2,2,10,100,0.0537058660770867,0,0.746477173258672,12.4506804256214,17.1424733298134,6
